Date,Store,Product,Category,Region,Units_Sold,Price,Discount,Promotion,Customer_Age,Rating,Revenue
2025-08-30,Store_D,Laptop,Electronics,East,12,700,0.27,No,50.0,2.7,5504.45
2025-09-02,Store_C,Phone,Electronics,East,12,500,0.08,No,40.0,4.4,4937.99
2025-09-04,Store_B,Headphones,Accessories,West,2,80,0.06,No,62.0,2.7,134.26
2025-09-07,Store_B,Smartwatch,Accessories,East,5,150,0.19,No,65.0,4.9,540.69
2025-09-08,Store_B,Headphones,Accessories,North,15,80,0.07,No,22.0,5.0,992.37
2025-09-09,Store_A,Laptop,Electronics,North,15,700,0.16,Yes,64.0,,9403.29
2025-09-10,Store_D,Phone,Electronics,West,13,500,0.2,Yes,50.0,4.0,5539.25
2025-09-10,Store_D,Headphones,Accessories,North,5,80,0.12,Yes,44.0,3.1,374.96
2025-09-11,Store_E,Headphones,Accessories,South,13,80,0.22,No,31.0,4.7,719.53
2025-09-14,Store_A,Laptop,Electronics,West,14,700,0.28,No,50.0,3.4,6244.97
2025-09-16,Store_D,Phone,Electronics,South,3,500,0.16,Yes,35.0,3.2,1336.52
2025-09-16,Store_B,Tablet,Electronics,East,5,350,0.07,No,65.0,3.2,1438.61
2025-09-18,Store_A,Phone,Electronics,South,5,500,0.07,No,52.0,4.8,2052.88
2025-09-19,Store_C,Tablet,Electronics,East,2,350,0.19,No,31.0,3.2,500.39
2025-09-19,Store_D,Headphones,Accessories,South,7,80,0.21,Yes,50.0,2.5,468.51
2025-09-19,Store_E,Phone,Electronics,East,9,500,0.3,No,21.0,4.1,2779.94
2025-09-19,Store_C,Headphones,Accessories,East,13,80,0.14,No,28.0,3.0,789.33
2025-09-22,Store_A,Phone,Electronics,West,6,500,0.25,No,60.0,3.5,1983.18
2025-09-23,Store_E,Phone,Electronics,East,11,500,0.12,No,24.0,3.6,4264.61
2025-09-23,Store_B,Laptop,Electronics,South,6,700,0.05,No,20.0,3.4,3515.66
2025-09-23,Store_C,Tablet,Electronics,South,10,350,0.09,No,30.0,3.8,2806.36
2025-09-29,Store_A,Phone,Electronics,West,15,500,0.16,Yes,29.0,4.7,6653.3
2025-09-29,Store_B,Laptop,Electronics,South,11,700,0.13,Yes,52.0,4.1,7074.68
2025-09-30,Store_C,Tablet,Electronics,West,7,350,0.26,Yes,,2.7,1914.56
2025-09-30,Store_D,Phone,Electronics,South,8,500,0.2,No,49.0,3.4,2816.05
2025-10-03,Store_C,Tablet,Electronics,South,14,350,0.24,No,43.0,5.0,3277.4
2025-10-03,Store_E,Laptop,Electronics,South,6,700,0.16,No,58.0,2.7,3104.91
2025-10-04,Store_E,Headphones,Accessories,South,12,80,0.22,No,19.0,4.5,659.07
2025-10-05,Store_E,Headphones,Accessories,West,6,80,0.03,No,54.0,3.6,409.86
2025-10-05,Store_A,Smartwatch,Accessories,North,12,150,0.22,No,32.0,2.9,1235.93
2025-10-05,Store_E,Smartwatch,Accessories,South,14,150,0.17,Yes,60.0,2.7,1841.22
2025-10-06,Store_B,Phone,Electronics,North,6,500,0.21,Yes,53.0,4.1,2504.01
2025-10-08,Store_D,Tablet,Electronics,North,14,350,0.26,No,56.0,4.9,3194.09
2025-10-09,Store_D,Smartwatch,Accessories,North,8,150,0.18,No,20.0,4.4,867.05
2025-10-09,Store_B,Tablet,Electronics,East,9,350,0.06,No,43.0,4.2,2609.09
2025-10-10,Store_A,Laptop,Electronics,East,4,700,0.26,No,23.0,4.7,1826.38
2025-10-11,Store_D,Tablet,Electronics,North,3,350,0.25,No,38.0,3.2,694.41
2025-10-12,Store_D,Phone,Electronics,South,3,500,0.3,Yes,52.0,4.7,1111.53
2025-10-12,Store_A,Headphones,Accessories,East,4,80,0.02,No,44.0,2.8,276.65
2025-10-13,Store_D,Headphones,Accessories,South,8,80,0.29,No,36.0,3.8,401.04
2025-10-13,Store_E,Laptop,Electronics,West,7,700,0.01,Yes,35.0,4.8,5137.64
2025-10-14,Store_C,Laptop,Electronics,South,4,700,0.24,Yes,29.0,4.3,2254.87
2025-10-16,Store_C,Smartwatch,Accessories,North,4,150,0.25,Yes,18.0,4.6,477.36
2025-10-16,Store_D,Headphones,Accessories,West,6,80,0.23,No,60.0,5.0,326.73
2025-10-17,Store_A,Tablet,Electronics,East,1,350,0.24,No,,3.0,235.29
2025-10-17,Store_A,Smartwatch,Accessories,South,10,150,0.26,No,35.0,4.3,981.85
2025-10-17,Store_C,Phone,Electronics,South,2,500,0.18,Yes,39.0,2.8,870.4
2025-10-18,Store_D,Tablet,Electronics,West,14,350,0.13,Yes,47.0,4.2,4527.98
2025-10-18,Store_A,Headphones,Accessories,West,7,80,0.08,No,19.0,3.9,456.02
2025-10-19,Store_E,Laptop,Electronics,West,11,700,0.22,No,34.0,4.3,5319.79
2025-10-21,Store_B,Tablet,Electronics,North,6,350,0.27,Yes,63.0,2.8,1631.86
2025-10-21,Store_B,Phone,Electronics,East,4,500,0.21,No,36.0,2.9,1401.58
2025-10-22,Store_B,Headphones,Accessories,East,5,80,0.14,No,24.0,4.2,305.4
2025-10-23,Store_A,Headphones,Accessories,East,9,80,0.08,No,47.0,4.4,588.57
2025-10-25,Store_D,Tablet,Electronics,East,6,350,0.01,Yes,31.0,3.9,2220.71
2025-10-25,Store_E,Phone,Electronics,West,5,500,0.05,No,54.0,2.8,2114.07
2025-10-25,Store_D,Headphones,Accessories,West,7,80,0.04,No,61.0,2.8,478.54
2025-10-27,Store_A,Phone,Electronics,North,13,500,0.08,No,42.0,4.5,5333.32
2025-10-28,Store_C,Laptop,Electronics,South,3,700,0.22,No,61.0,3.5,1462.36
2025-10-28,Store_D,Smartwatch,Accessories,South,15,150,0.28,No,34.0,4.9,1446.29
2025-10-29,Store_E,Laptop,Electronics,North,1,700,0.14,Yes,57.0,3.1,645.62
2025-11-01,Store_D,Smartwatch,Accessories,South,4,150,0.29,No,46.0,3.8,382.01
2025-11-04,Store_D,Smartwatch,Accessories,West,15,150,0.16,No,55.0,4.3,1701.03
2025-11-04,Store_A,Phone,Electronics,East,9,500,0.16,No,54.0,4.7,3402.07
2025-11-04,Store_B,Laptop,Electronics,East,15,700,0.23,No,54.0,2.8,7276.65
2025-11-05,Store_E,Headphones,Accessories,East,13,80,0.25,Yes,62.0,4.1,843.5
2025-11-08,Store_B,Smartwatch,Accessories,East,13,150,0.22,No,59.0,4.0,1376.23
2025-11-08,Store_A,Smartwatch,Accessories,East,14,150,0.14,No,24.0,4.8,1634.1
2025-11-10,Store_A,Smartwatch,Accessories,South,15,150,0.26,No,36.0,4.7,1510.8
2025-11-11,Store_A,Tablet,Electronics,West,1,350,0.11,No,42.0,3.2,283.06
2025-11-12,Store_D,Headphones,Accessories,South,10,80,0.21,No,30.0,4.7,575.16
2025-11-12,Store_E,Tablet,Electronics,North,3,350,0.28,Yes,47.0,3.1,825.61
2025-11-14,Store_E,Laptop,Electronics,East,7,700,0.07,Yes,49.0,2.8,4991.85
2025-11-15,Store_A,Headphones,Accessories,East,2,80,0.15,Yes,23.0,4.0,149.21
2025-11-15,Store_B,Phone,Electronics,East,5,500,0.02,No,32.0,4.4,2240.0
2025-11-17,Store_D,Headphones,Accessories,East,8,80,0.14,Yes,35.0,4.6,605.81
2025-11-17,Store_C,Laptop,Electronics,South,5,700,0.03,No,53.0,2.8,3113.98
2025-11-18,Store_D,Tablet,Electronics,North,1,350,0.15,No,49.0,4.9,273.32
2025-11-22,Store_C,Phone,Electronics,South,12,500,0.21,No,33.0,4.5,4384.47
2025-11-22,Store_C,Laptop,Electronics,East,4,700,0.1,No,43.0,4.6,2330.98
2025-11-25,Store_C,Headphones,Accessories,South,5,80,0.26,Yes,32.0,3.2,330.31
2025-11-26,Store_B,Tablet,Electronics,East,3,350,0.27,No,64.0,3.3,714.08
2025-11-26,Store_C,Headphones,Accessories,West,2,80,0.07,No,21.0,3.0,138.62
2025-11-28,Store_E,Smartwatch,Accessories,North,14,150,0.12,No,33.0,4.9,1727.96
2025-11-28,Store_B,Smartwatch,Accessories,North,6,150,0.19,Yes,37.0,3.3,817.98
2025-11-28,Store_A,Smartwatch,Accessories,North,12,150,0.17,No,48.0,3.8,1396.96
2025-11-28,Store_C,Laptop,Electronics,West,4,700,0.28,No,56.0,3.2,1885.05
2025-11-29,Store_E,Tablet,Electronics,West,9,350,0.23,Yes,35.0,3.0,2726.62
2025-11-30,Store_C,Headphones,Accessories,North,5,80,0.09,No,63.0,4.0,341.63
2025-12-01,Store_B,Headphones,Accessories,West,9,80,0.22,No,18.0,3.6,528.09
2025-12-01,Store_A,Laptop,Electronics,East,11,700,0.22,Yes,59.0,3.2,6777.19
2025-12-02,Store_E,Tablet,Electronics,West,8,350,0.01,No,34.0,4.0,2611.6
2025-12-05,Store_E,Laptop,Electronics,East,1,700,0.28,No,45.0,5.0,477.61
2025-12-05,Store_A,Headphones,Accessories,North,12,80,0.22,Yes,,5.0,851.51
2025-12-06,Store_A,Headphones,Accessories,East,6,80,0.28,No,40.0,4.0,328.15
2025-12-07,Store_C,Smartwatch,Accessories,East,12,150,0.22,Yes,40.0,4.3,1602.89
2025-12-08,Store_B,Smartwatch,Accessories,South,2,150,0.26,No,46.0,3.3,211.63
2025-12-08,Store_B,Laptop,Electronics,South,5,700,0.16,No,60.0,4.6,2802.63
2025-12-10,Store_A,Phone,Electronics,North,4,500,0.24,No,39.0,3.2,1454.8
2025-12-10,Store_B,Tablet,Electronics,West,2,350,0.18,No,35.0,3.8,549.38
2025-12-12,Store_A,Tablet,Electronics,South,1,350,0.12,No,38.0,2.9,295.98
2025-12-12,Store_C,Smartwatch,Accessories,South,14,150,0.03,Yes,,4.5,2349.03
2025-12-12,Store_A,Laptop,Electronics,North,6,700,0.22,Yes,46.0,4.8,3777.82
2025-12-12,Store_B,Tablet,Electronics,North,1,350,0.05,No,64.0,3.3,319.53
2025-12-13,Store_D,Phone,Electronics,North,12,500,0.26,No,32.0,4.4,4275.46
2025-12-13,Store_E,Headphones,Accessories,North,8,80,0.15,No,55.0,3.6,523.84
2025-12-13,Store_E,Headphones,Accessories,East,3,80,0.09,No,35.0,4.9,210.31
2025-12-15,Store_E,Smartwatch,Accessories,South,10,150,0.09,Yes,49.0,4.2,1583.77
2025-12-17,Store_C,Laptop,Electronics,West,10,700,0.12,No,57.0,4.7,5980.61
2025-12-17,Store_C,Phone,Electronics,East,13,500,0.25,No,48.0,3.5,4733.03
2025-12-17,Store_D,Headphones,Accessories,East,3,80,0.25,No,25.0,4.8,174.76
2025-12-18,Store_C,Smartwatch,Accessories,South,1,150,0.24,No,59.0,,110.91
2025-12-22,Store_C,Laptop,Electronics,North,8,700,0.19,Yes,20.0,3.8,5339.7
2025-12-22,Store_C,Tablet,Electronics,South,1,350,0.0,Yes,21.0,3.0,412.01
2025-12-24,Store_A,Phone,Electronics,West,12,500,0.12,No,36.0,3.5,5201.18
2025-12-28,Store_A,Smartwatch,Accessories,East,10,150,0.04,No,35.0,4.1,1430.34
2025-12-28,Store_B,Laptop,Electronics,East,7,700,0.03,No,38.0,2.7,4721.13
2025-12-29,Store_B,Phone,Electronics,South,7,500,0.22,No,32.0,3.8,2717.32
2025-12-31,Store_A,Laptop,Electronics,South,8,700,0.01,No,46.0,3.0,5541.14
2025-12-31,Store_A,Laptop,Electronics,North,4,700,0.25,No,63.0,3.9,2098.92
